content,doubleQuality
bardzo intensywny zapach dla mnie to nie zaleta  a w opisie ani słowa o tym,0
czyste pranie i przyjemny zapach polecam,0
zmywają nawet ślady krwi,0
jestem bardzo z kapsułek ariel zadowolona pranie jest czyste i pachnące ja polecam ,0
ładny zapach nie uczula ,0
rozpuszcza się  w całości  a co za tym idzie nie pozostawia białych śladów ,0
bardzo dobry proszek dobrze dopiera plamy bez konieczności używania odplammiacza ,0
"brak zapachu 
cena taka sobie zwykle kupuje w marketach na promocjach ale nigdzie nie było więc kupiłam przy każdym wyjęciu prania nigdy nie było zapachu zaczęłam szukać problemu w pralce mimo że zawsze jest otwarta bo mamy w pralni dopiero kupiłam biały proszek ariel w rossmanie a że białe pranie robię bardzo rzadko to dopiero okazało się że to nie problem pralki tylko proszku pranie pachnie normalnie tak więc nie polecam",0
ładny zapach proszkudopiera pranie,0
pozytyw  polecam wracam  kolejny raz po proszki  biały po namoczeniu usunął nawet plamy po granatowej farbie ,0
proszek robi to co powinien pranie czyste i pachnące świetna cena na pewno będę go kupować,0
bardzo słaba jakość proszku jest słabszy niż standardowe proszki ariel kupowane w markecie nie dopiera nawet w  stopniach przy tym ma tak intensywny zapach ze nawet po  plukaniach zostaje chemiczny zapach który  przebija zapach zmiękczaczy,0
zapach katastrofasmierdzi nie polecam ,0
jak dla mnie rewelacja  wyprałam bawełniane podkładki pod talerze które miały plamy z sosu pomidorowego a których nie usunęły wcześniejsze prania po tym proszku znikły bez śladu   tak samo plamy na ścierkach kuchennych wszystko pozchodziło polecam,0
kupuję już po raz kolejny wart swojej ceny nie zauważyłam żeby po praniu dziecięcych ubrań pozostawały plamy  dlatego po niego wracam ,0
robi robotę,0
proszek robi to co powinien pranie czyste i pachnące polecam,0
bardzo dobry proszek do prania spiera wszystkie ciężkie zabrudzenia po moim dziecku,0
zgodny z opisem,0
nie polecam pranie wogole nie pachnie nie dopiero ,0
cena przyzwoita,0
wspaniały to był proszek nie zapomnę go nigdy,0
świetna wydajność deklasuje inne proszki,0
najlepiej dopiera,0
pierze i jest wydajny ,0
nie wiem co z tym proszkiem jest nie tak ale dziwnie pierze inke dopiero,0
"nie tego oczekiwałem 
proszek nie rozpuszcza się całkowicie przez co zostaje na świeżo wypranych ubraniach przy tej cenie nołsens 
professional  śmiech na sali ale papier wszystko przyjmie nie polecam ",0
świetny proszek polecam,0
bardzo dobry produkt wysokiej jakościspełnia wszystkie wymaganiajak najbardziej polecam,0
bardzo dobrze pierze i ładnie pranie pachnie,0
plam brak,0
super proszek,0
najlepszy proszek jaki znam,0
dopiero w próbach ale wygląda na dobry proszek,0
żona zadowolona mówi że najlepszy jaki miała,0
dobry proszek dobra cena i waga,0
hmmmm jeszcze nie prałam zapach intensywny świeży,0
zadna rewelacja pierze jak ten z biedronki ,0
polecam dobrze pierze i ładnie pachnie,0
dobry proszek w przystępnej cenie,0
oryginalny,0
super nadaje się do kolorów i bieli,0
używam długo  znam tę markę i jestem zadowolona ,0
lubię i znam od lat ten produkt  polecam ,0
świetny proszek ładnie pachnie i dobrze dopiera jest wydajny,0
najlepszy proszek,0
nic dodać nic ująć,0
bardzo dobry proszek dopiera nawet stare plamy,0
najlepszy proszek ,0
super jakość proszkunajlepszy do koloru,0
petarda ,0
proszek ładnie pachnie i w  skuteczny,0
sam pierze ,0
zakup bez zastrzeżeń polecam,0
zgodny z opisem polecam,0
proszek dopiera ale nie pachnie,0
bardzo dobrze ,0
 transakcja rewelacja  towar zgodny z opisem polecam gorąco w ,0
zgodny z oczekiwaniem,0
bardzo dobry proszek polecam,0
produkt ok chociaż oczekiwałam jakiegos ładnego  długo utrzymującego się zapachu  to w końcu ariel  a ten proszek praktycznie nie pachnie  ,0
można by lepiej zapakować karton porwany ale proszek w całości udało się,0
ok zgodny z opisem,0
polecam będę więcej robił zakupy ,0
git ,0
"świetny proszek 
bardzo ładny i intensywny zapach 
doskonale dopięta ubrania
wydajny 
polecam ",0
bardzo skuteczny,0
produkt przeciętny brak zapachu,0
jak zawsze dobra jakość,0
bardzo dobry proszek wszystko doprane i bez zacieków na kolorach,0
dobrze dopiera pranie ale jakby bez zapachu proszek,0
super jakość ,0
produkt spełnia oczekiwania,0
bardzo dobrze dopiera brudne rzeczy,0
wydajny,0
super pierze ładny zapachpolecam,0
proszek świetnie pierze ciuchy białe kolory żywe pranie nie śmierdzi i pachnie świeżością lech jednak proszek nie pieni się zbyt mocno i nie działa z pralkami ecobubble,0
wydajny proszek,0
jak zawsze git ,0
nie ma lepszego,0
super dużo w dobrej cenie,0
bardzo dobry produkt  polecam,0
super dobry,0
bardzo dobry proszek korzystamy z niego od kilku lat,0
bardzo dobry proszek znikają wszystkie plamy nawet te trudne do usunięcia super,0
może być,0
produkt profesjonalny,0
produkt dobrej jakości,0
polecam proszek rewelacja ,0
używam od dawna i spełnia moje oczekiwania polecam,0
bardzo dobrze rozpuszcza w niskiej temperaturze dopral ubrania robocze po smarach  po wcześniejszym namoczeniu jak dla mnie mega i ładny zapach,0
wydajny i dobrze dopiera zapach też ładny ,0
ariel zawsze dobry ,0
nasza tłocznia serdecznie poleca  ,0
ariel używam od dawna jest to dobry proszek,0
klasa sama w sobie w dobrej cenie,0
mój ulubiony,0
bardzo dobry proszek kupuje od dawna,0
dobry proszek dobrze pierze i ładnie pachnie pranie  polecam,0
proszek bardzo dobry za fajną cenę,0
niestety z przykrością muszę przyznaćże ten proszek nie różni się niczym od proszku kupionego w popularnym markiecie spożywczym nie ma nic wspólnego z bardzo dobrymi proszkami niemieckimi,0
fajny zapach grubsza ziarnistość  nie mąka,0
sprawdzony idealny wydajny i mój ulubiony,0
dobrze pierze i ładnie pachnie ,0
dobrze pierzepolecam,0
super cena produkt solidnie zapakowany i oczywiście taki jak na zdjęciu serdecznie polecam i dziekuje ,0
b dobra chemia i cena,0
pachnie ładnie,0
przyjemnie pachnie dopiera różne plamy odświeża kolor,0
jest  zgodny z opisemładnie pachnie,0
bardzo dobry proszek,0
dobra jakość ,0
markowy produkt starannie zapakowany i zabezpieczony przed ewentualnymi uszkodzeniami w transporcie proszek bardzo wydajny o pięknym zapachu zapach stosunkowo długo utrzymuje się na ubraniach świetnie dopiera nawet mocne zabrudzenia polecam ,0
zapach bardzo intensywny i koniec białych śladów,0
bardzo dobry proszek jak to ariel dla mnie najlepszydopiera i pięknie pachnie,0
super jakość polecam,0
proszek wg mnie dopiera jest to polski ariel,0
tragicznie zapakowany napchane torebki i jakieś syfy żeby w paczce był używany brudny plastikowy widelec to już chore mam się wstydzić jak komuś paczkę zamawiam i ta osoba otwiera żenada niestety zdj nie mam tego kunsztu bo nie dla siebie paczkę zamawiałam ,0
to nie był proszek ktory był reklamowany na pudełku ,0
ten proszek nawet koło ariela nie stał zero zapachu jednym słowem tandeta,0
bardzo ładny zapach,0
proszek ok,0
wszystko w porządku serdecznie polecam ,0
dobry proszek,0
jak zawsze super na ,0
proszek używam od dłuższego czasu i jestem zadowolona,0
super produkt gorąco polecam,0
produkt zgodny z opisem niestety pudełko z proszkiem od spodu pęknięte,0
proszek jak proszek pierze dopiera ciuchy,0
pełen luksus ręczniki nie śmierdzą już tak kotami jak wcześniej,0
dobra jakość sprawdza się w codziennym użytkowaniu polecam ten produkt,0
proszek rewelacyjny i jak dla mnie najlepszy ,0
proszek kupiony był na prezent obdarowany zadowolony,0
pierze ,0
dobry proszek w rozsądnej cenie polecam ,0
kupione poraz kolejny żona jest zadowolona,0
pachnie,0
produkt zgodny z zamó,0
ekonomiczne opakowanie,0
ok produkt,0
przeciętny proszek jak proszek ,0
słabo pachnie,0
szybko sprawnie towar zgodny z opisem,0
piękny zapach czuć że było prane,0
polecam serdecznie,0
produkt bardzo dobrej jakości taki jak na zdjęciu wysłany błyskawicznie i solidnie zapakowany serdecznie polecam  i bardzo dziekuje,0
naprawdę fajny proszek,0
bardzo ładnie pachnie moi dobrze pierze,0
najlepszy proszek jaki istnieje nie wyobrażam sobie innego konkurencja próbuje ale najlepszy jest tylko jeden,0
super polecam pranie ładnie pachnie,0
jak zawsze dobra firma polecam,0
bardzo dobry spełnia swoją rolę polecam,0
petarda pierze suszy i prasuje,0
ariel jako proszek dopiera dobrze nie rozpuszcza kolorów radzi w niskiej temperaturze nie jest to produkt niemiecki produkcja włoska i może dlatego zupełnie inny zapach niż oryginał,0
ładnie pachnie  pierze normalnie,0
pięknie pachnie,0
skuteczny polecam,0
cena ok jakość ok,0
bardzo dobra jakość,0
dobry proszek o ładnym dość intensywnym zapachu,0
po tym proszku ubrania przestały śmierdzieć miałam ten problem po innym proszku i mimo suszenia w suszarce ubrania śmierdziały stęchlizną po tym proszku już nie ma tego problemu,0
to moje czwarte opakowanie super czyste pranie wydajny ładnie pachnie polecam,0
pięknie pachnie dobrze pierze,0
perfekt,0
od dłuższego czasu go używam,0
ładnie pachnie dobrze pierze,0
bardzo fajny proszek do każdego rodzaju ubrań,0
super polecam pranie czyste i pachnące ,0
dawno nie miałam tak świetnego proszku do prania wydajny świetnie dopiera kolory po praniu nie blakną  a pranie pięknie pachnie ,0
super zapach i dobrze dopiera,0
dobrze pierze kiepsko pachnie,0
bardzo dobry proszek do kolorów polecam,0
niewiarygodnie intensywny przyjemny zapach,0
kupuje ten proszek kolejny raz jest super,0
dobry proszek w rozsądnej cenie,0
jak zwykle proszek sam w sobie super chodż opakowanie zmienione ,0
polecam super zapach,0
polecam jeszcze dodatkowo pięknie pachnie,0
używam proszków dash od kilku lat jestem z nich bardzo zadowolona  fakt że takich jeszcze nie mialam zawsze używałam w zielonym kartonie ale myślę że będzie ok dopieraja wszystkie plamy polecam ,0
tylko ten proszek używamy,0
bardzo dobry proszek dash  stale go kupuje,0
brak jakiegokolwiek zapachu,0
proszek dobrze dopiera plamy zapach po praniu właściwie niewyczuwalny,0
proszek wart swojej ceny na pewno lepszy od tych sprzedawanych w polsce,0
wszystko ok  świetnie dopiera ładnie pachnie i jest wydajny polecam,0
moj ulubiony proszek niewielkie opakowanie poręczne,0
średnio pachnie pierze ok,0
super pranie fajny zapach ,0
bardzo dobra jakość i naprawdę usuwa plamy jak na razie to najlepszy proszek jaki ostatnio używałam,0
najlepszy proszek polecam w  ,0
dobry proszek polecam,0
wszystko w jak najlepszym porządku  polecam,0
jeden z lepszych proszków do prania,0
bardzo dobrze pierze ponieważ ostatnio używałam proszków niemieckich to tu też nie używam dużo proszku a wszystko jest doprane ,0
polecam pierze super,0
dobry dość wydajny proszek,0
pięknie pachniejest idealny bardzo delikatny,0
polecam na ,0
dobrze dopiera ale trzeba uważać żeby nie dać za dużo do prania bo na ciemnych ubraniach mogą zostawać białe ślady zapach raczej niewyczuwalny,0
mój ulubiony proszek idealny dla całej rodziny także dla bardzo małych dzieci u nas się sprawdził ,0
bardzo dobry ekologiczny proszek do prania,0
super pierze i zostawia ładny delikatny zapach nie spiera plam bo jedzeniu w słoiczkach dla niemowląt ale tego chyba nic nie dopierze ,0
jeden z lepszych proszkow bardzo dobrze dopiera delikatny przyjemny zapach,0
śliczny zapach i skuteczny,0
proszek super pierze ładny delikatny zapach i przedewszystkim ekologiczny ,0
dobry ale dość drogo wychodzi ,0
dobrze dopiera i ładnie delikatnie pachnie polecam,0
super zapach i właściwości piorące,0
może i ekologiczny ale mnie niestety uczula nie polecam osobom z odczynami alergicznymi po chemii domowej,0
"wszystko ok
dobra jakość",0
ladni pachnie i dobrze pierze,0
super produkt zgodny ze zdjęciem polecam,0
ładny zapach spełnia swoje właściwości i nie uczula jak inne chemiczne proszki,0
hit,0
uważam że szału nie ma zapach granatu nie zostaje po praniu,0
mam alergię ten proszek jest ekstra,0
 jest  dobry nie uczula,0
świetny proszek ,0
świetnie pierze bez nachalnego zapachu marketowych proszków,0
pranie czyste i ładnie pachnie,0
skuteczny ładnie pachnie papierowe opakowanie,0
polecam każdemu,0
świetny proszek do prania nie ma bardzo intensywnego zapachu ,0
dla mnie najważniejsze jest to  że proszek jest przyjazny dla środowiska natomiast zapach średni i trochę się zbryla,0
bardzo wydajny proszek o pięknym zapachu idealnie dopiera rzeczy,0
uzywam od dawna dziala,0
dostałam aloes w porządku,0
zaskakująco skuteczny,0
świetny zapach,0
super nie uczula,0
tani i wydajny,0
proszek jak proszek  cuda  nie robi ,0
bez rewelacji proszek jak proszek plamy nie schodzą raczej nie warto ,0
proszek nie jest wyprodukowany w niemczech,0
nie jest to vizir i nie ma takiego opakowania na pudełku kiepski jakościowo ubrania szarzeją po praniu kiepsko dopiera,0
oceniam proszek duży karton mała dawka przyjemnie pachnie dobrze pierze żadnych problemów dla kogoś kto niewiele wymaga od proszku jedna uwaga to nie jest wada produktu tylko spora niezgodność zdjęcie sugeruje że jest to submarka vizir albo vizir go rekomenduje w rzeczywistości nie ma na opakowaniu żadnej wzmianki o vizirze opakowanie niepotrzebnie wprowadza w błąd,0
super polecam wszystkim tak jak w opisie ,0
super proszek do prania produkt godny polecenia,0
zawsze kupuje i jest ok,0
polecam zakup  ,0
zupełnie inny niż kupowane u nas w sklepach wydajny i efektywny ,0
zgodne z opisem świeży zapach polecam,0
ok jest różnica między tym produktem a naszym polskim i to ogromna,0
zapach ładniejszy od polskich,0
proszek rewelacyjny polecam,0
świetny proszek wszystko idealnie doprane  używam już od roku i polecam,0
dobry uniwersalny proszek do prania wszystkiego sprawdza się nie nadaje praniu chemicznego zapachu,0
używam od kilku lat wydajny ekonomiczny i bardzo dobrze piorący proszek ,0
bardzo wydajny nie widać różnicy,0
bardzo dobry sprawdzony wielokrotnie,0
proszek jest ok,0
bardzo dobry proszek pralka czysta chemia dobrze działa,0
odzież oraz pościel tym proszkiem jest dobrze doprana,0
dobra jakość za rozsądną cenę,0
dziękuję towar ok szybko,0
proszek jest super pięknie dopiera odzież pościel itp,0
bardzo  dobryświetnie usuwa plamy,0
dobry proszek dopiera,0
jest bardzo dobry i skuteczny,0
proszek dobrze pierze,0
bardzo dobry proszek do bardzo brudnych rzeczy,0
w pełni zadowolony za produktu polecam,0
superrrrrrrrrrrrr polecam w  ,0
używam od  lat jest ok,0
produkt spełnia moje oczekiwania jest super,0
niska cena i dobra jakość nie ma sie do czego przyczepić ,0
kupowałem wcześniej ten sam produkt i miał całkowicie inny ładniejszy zapach mam porównanie bo zostało mi jeszcze trochę ze starego pudełka,0
zawsze go kupuję,0
widoczne na zdjęciu opakowanie w rzeczywstości jest inne proszę wstawić zdjęcie rzeczywistego opakowania to jest dość istotne na opakowaniu które otrzymałam nigdzie nie pisze vizir tym samym nie mam pewności czy produkt jest oryginalny,0
jeden z lepszych proszków na polskim rynku,0
swietny ,0
kupiony już wielokrotnie pierze dobrze i przyjemnie pachnie,0
proszek spakowany zostało tak że naderwane zostały rogi trzeba było kleić taśmą albo przesypać w inne opakowanie,0
konkretny produkt wydajny  i u mnie lepiej sprawdza się od kapsułek,0
pierze dość dobrze,0
jeszcze nie używałam spodziewam się że nie gorszy od vizira ,0
najlepszy jaki jest,0
pierze kto zna ten używa,0
"polecam
",0
sam fakt że piorę w tym proszku od lat mówi sam za siebie polecam,0
"dobrze dopiera nawet mocno zabrudzone ubrania mechanika
minusem jest zbrylanie",0
niska cena,0
uwielbiam ten proszek ładnie pachnie,0
proszek jak proszek to moje drugie opakowanie ,0
proszek nie zostawia kamienia pralka jest czysta polecam,0
dobra jakość dobrze usuwa zabrudzenia,0
wszystko ok i szybko polecam,0
nazywanie tego vizir jest trochę na wyrost nie dopiera plam ,0
mnie pasuje ok,0
dobra jakość w stosunku do ceny,0
dobry stosunek jakości do ceny,0
jestem z niego bardzo zadowolona bo dopiero bardzo brudne ciuchy po pracy w garażu smar itp,0
dobry proszek dobra cena,0
  polecam super proszek,0
ładny zapach jest ok ,0
skutecznie usuwa zabrudzenia jest ekonomiczny i w porównanie z innymi proszkami jest tańszy,0
mega super,0
brak miarki,0
bardzo wydajny,0
ładny zapach,0
dobra jakość w dobrej cenie,0
jak dlamnie jeden z lepszych ,0
poprzednio kupiłem i był ok teraz dostałem uczulenia nie polecam,0
